,Rules,Train coverage,Train accuracy,Train recall
240,(4.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 6.0) // AND (3.0 <= Uniformity of Cell Shape <= 6.0) // AND (6.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 7.0) // AND (5.0 <= Normal Nucleoli <= 9.0) // AND (4.0 <= Mitoses <= 10.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
241,(5.0 <= Clump Thickness <= 8.0) // AND (3.0 <= Uniformity of Cell Size <= 5.0) // AND (4.0 <= Uniformity of Cell Shape <= 7.0) // AND (6.0 <= Marginal Adhesion <= 10.0) // AND (3.0 <= Single Epithelial Cell Size <= 6.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (3.0 <= Normal Nucleoli <= 4.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.008944543828264758,1.0,0.025510204081632654
181,(5.0 <= Clump Thickness <= 6.0) // AND (1.0 <= Uniformity of Cell Size <= 1.0) // AND (1.0 <= Uniformity of Cell Shape <= 2.0) // AND (3.0 <= Marginal Adhesion <= 10.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (1.0 <= Bare Nuclei <= 5.0) // AND (1.0 <= Bland Chromatin <= 2.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.016100178890876567,1.0,0.024793388429752067
249,(3.0 <= Clump Thickness <= 5.0) // AND (1.0 <= Uniformity of Cell Size <= 1.0) // AND (1.0 <= Uniformity of Cell Shape <= 1.0) // AND (3.0 <= Marginal Adhesion <= 3.0) // AND (1.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.016100178890876567,1.0,0.024793388429752067
4,(1.0 <= Clump Thickness <= 2.0) // AND (1.0 <= Uniformity of Cell Size <= 2.0) // AND (3.0 <= Uniformity of Cell Shape <= 3.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 2.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.014311270125223614,1.0,0.02203856749311295
21,(5.0 <= Clump Thickness <= 6.0) // AND (1.0 <= Uniformity of Cell Size <= 1.0) // AND (1.0 <= Uniformity of Cell Shape <= 1.0) // AND (3.0 <= Marginal Adhesion <= 6.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 2.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.014311270125223614,1.0,0.02203856749311295
82,(5.0 <= Clump Thickness <= 8.0) // AND (1.0 <= Uniformity of Cell Size <= 3.0) // AND (3.0 <= Uniformity of Cell Shape <= 3.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 2.0) // AND (1.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.014311270125223614,1.0,0.02203856749311295
154,(1.0 <= Clump Thickness <= 3.0) // AND (1.0 <= Uniformity of Cell Size <= 1.0) // AND (1.0 <= Uniformity of Cell Shape <= 1.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (3.5446559297218156 <= Bare Nuclei <= 5.0) // AND (1.0 <= Bland Chromatin <= 5.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.014311270125223614,1.0,0.02203856749311295
163,(4.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (1.0 <= Uniformity of Cell Shape <= 2.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.014311270125223614,1.0,0.02203856749311295
217,(5.0 <= Clump Thickness <= 5.0) // AND (1.0 <= Uniformity of Cell Size <= 4.0) // AND (3.0 <= Uniformity of Cell Shape <= 5.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 8.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (2.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.014311270125223614,1.0,0.02203856749311295
256,(1.0 <= Clump Thickness <= 1.0) // AND (1.0 <= Uniformity of Cell Size <= 2.0) // AND (3.0 <= Uniformity of Cell Shape <= 3.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.014311270125223614,1.0,0.02203856749311295
5,(8.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (7.0 <= Marginal Adhesion <= 10.0) // AND (6.0 <= Single Epithelial Cell Size <= 10.0) // AND (9.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 10.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (10.0 <= Mitoses <= 10.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
7,(8.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (8.0 <= Uniformity of Cell Shape <= 9.0) // AND (6.0 <= Marginal Adhesion <= 7.0) // AND (4.0 <= Single Epithelial Cell Size <= 6.0) // AND (3.0 <= Bare Nuclei <= 5.0) // AND (5.0 <= Bland Chromatin <= 10.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
9,(8.0 <= Clump Thickness <= 10.0) // AND (4.0 <= Uniformity of Cell Size <= 7.0) // AND (5.0 <= Uniformity of Cell Shape <= 7.0) // AND (4.0 <= Marginal Adhesion <= 6.0) // AND (4.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (4.0 <= Bland Chromatin <= 7.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
11,(10.0 <= Clump Thickness <= 10.0) // AND (3.0 <= Uniformity of Cell Size <= 5.0) // AND (3.0 <= Uniformity of Cell Shape <= 8.0) // AND (10.0 <= Marginal Adhesion <= 10.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (5.0 <= Bland Chromatin <= 7.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (2.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
13,(5.0 <= Clump Thickness <= 9.0) // AND (6.0 <= Uniformity of Cell Size <= 9.0) // AND (4.0 <= Uniformity of Cell Shape <= 8.0) // AND (6.0 <= Marginal Adhesion <= 10.0) // AND (6.0 <= Single Epithelial Cell Size <= 10.0) // AND (1.0 <= Bare Nuclei <= 3.0) // AND (3.0 <= Bland Chromatin <= 5.0) // AND (1.0 <= Normal Nucleoli <= 5.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
15,(5.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (9.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 8.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (4.0 <= Mitoses <= 7.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
18,(8.0 <= Clump Thickness <= 10.0) // AND (3.0 <= Uniformity of Cell Size <= 7.0) // AND (4.0 <= Uniformity of Cell Shape <= 6.0) // AND (4.0 <= Marginal Adhesion <= 5.0) // AND (3.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (4.0 <= Bland Chromatin <= 7.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
53,(7.0 <= Clump Thickness <= 10.0) // AND (4.0 <= Uniformity of Cell Size <= 5.0) // AND (5.0 <= Uniformity of Cell Shape <= 6.0) // AND (1.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 6.0) // AND (1.0 <= Bare Nuclei <= 5.0) // AND (4.0 <= Bland Chromatin <= 7.0) // AND (3.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
99,(5.0 <= Clump Thickness <= 6.0) // AND (4.0 <= Uniformity of Cell Size <= 8.0) // AND (6.0 <= Uniformity of Cell Shape <= 9.0) // AND (5.0 <= Marginal Adhesion <= 8.0) // AND (6.0 <= Single Epithelial Cell Size <= 9.0) // AND (7.0 <= Bare Nuclei <= 10.0) // AND (8.0 <= Bland Chromatin <= 8.0) // AND (9.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
141,(8.0 <= Clump Thickness <= 10.0) // AND (4.0 <= Uniformity of Cell Size <= 6.0) // AND (4.0 <= Uniformity of Cell Shape <= 8.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (2.0 <= Bare Nuclei <= 4.0) // AND (2.0 <= Bland Chromatin <= 7.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 5.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
157,(3.0 <= Clump Thickness <= 8.0) // AND (4.0 <= Uniformity of Cell Size <= 9.0) // AND (4.0 <= Uniformity of Cell Shape <= 4.0) // AND (10.0 <= Marginal Adhesion <= 10.0) // AND (3.0 <= Single Epithelial Cell Size <= 10.0) // AND (1.0 <= Bare Nuclei <= 3.0) // AND (3.0 <= Bland Chromatin <= 5.0) // AND (3.0 <= Normal Nucleoli <= 5.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
172,(8.0 <= Clump Thickness <= 10.0) // AND (4.0 <= Uniformity of Cell Size <= 5.0) // AND (5.0 <= Uniformity of Cell Shape <= 5.0) // AND (1.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (2.0 <= Bare Nuclei <= 5.0) // AND (4.0 <= Bland Chromatin <= 7.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
252,(5.0 <= Clump Thickness <= 7.0) // AND (5.0 <= Uniformity of Cell Size <= 8.0) // AND (7.0 <= Uniformity of Cell Shape <= 10.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 10.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 8.0) // AND (10.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
258,(10.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 8.0) // AND (5.0 <= Uniformity of Cell Shape <= 7.0) // AND (3.0 <= Marginal Adhesion <= 6.0) // AND (3.0 <= Single Epithelial Cell Size <= 6.0) // AND (7.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (9.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
261,(4.0 <= Clump Thickness <= 7.0) // AND (6.0 <= Uniformity of Cell Size <= 8.0) // AND (6.0 <= Uniformity of Cell Shape <= 9.0) // AND (3.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 9.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
262,(5.0 <= Clump Thickness <= 7.0) // AND (5.0 <= Uniformity of Cell Size <= 8.0) // AND (6.0 <= Uniformity of Cell Shape <= 9.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (5.0 <= Single Epithelial Cell Size <= 6.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 8.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 4.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
263,(2.0 <= Clump Thickness <= 9.0) // AND (5.0 <= Uniformity of Cell Size <= 7.0) // AND (6.0 <= Uniformity of Cell Shape <= 7.0) // AND (5.0 <= Marginal Adhesion <= 6.0) // AND (4.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (6.0 <= Bland Chromatin <= 7.0) // AND (6.0 <= Normal Nucleoli <= 8.0) // AND (1.0 <= Mitoses <= 3.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
264,(8.0 <= Clump Thickness <= 10.0) // AND (4.0 <= Uniformity of Cell Size <= 4.0) // AND (3.0 <= Uniformity of Cell Shape <= 7.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (8.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 6.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
265,(8.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (10.0 <= Uniformity of Cell Shape <= 10.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (3.0 <= Single Epithelial Cell Size <= 7.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (6.0 <= Normal Nucleoli <= 10.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
266,(8.0 <= Clump Thickness <= 10.0) // AND (5.0 <= Uniformity of Cell Size <= 8.0) // AND (6.0 <= Uniformity of Cell Shape <= 7.0) // AND (2.0 <= Marginal Adhesion <= 4.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (6.0 <= Bland Chromatin <= 9.0) // AND (6.0 <= Normal Nucleoli <= 9.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
268,(6.0 <= Clump Thickness <= 7.0) // AND (3.0 <= Uniformity of Cell Size <= 5.0) // AND (2.0 <= Uniformity of Cell Shape <= 6.0) // AND (7.0 <= Marginal Adhesion <= 10.0) // AND (4.0 <= Single Epithelial Cell Size <= 5.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (3.0 <= Normal Nucleoli <= 5.0) // AND (1.0 <= Mitoses <= 5.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
269,(5.0 <= Clump Thickness <= 10.0) // AND (10.0 <= Uniformity of Cell Size <= 10.0) // AND (2.0 <= Uniformity of Cell Shape <= 10.0) // AND (8.0 <= Marginal Adhesion <= 10.0) // AND (7.0 <= Single Epithelial Cell Size <= 10.0) // AND (1.0 <= Bare Nuclei <= 2.0) // AND (7.0 <= Bland Chromatin <= 10.0) // AND (8.0 <= Normal Nucleoli <= 10.0) // AND (3.0 <= Mitoses <= 10.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
270,(8.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (6.0 <= Uniformity of Cell Shape <= 10.0) // AND (3.0 <= Marginal Adhesion <= 8.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (4.0 <= Bland Chromatin <= 5.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
271,(7.0 <= Clump Thickness <= 8.0) // AND (4.0 <= Uniformity of Cell Size <= 6.0) // AND (4.0 <= Uniformity of Cell Shape <= 7.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (3.0 <= Bland Chromatin <= 6.0) // AND (4.0 <= Normal Nucleoli <= 9.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
272,(8.0 <= Clump Thickness <= 10.0) // AND (7.0 <= Uniformity of Cell Size <= 10.0) // AND (6.0 <= Uniformity of Cell Shape <= 10.0) // AND (1.0 <= Marginal Adhesion <= 6.0) // AND (3.0 <= Single Epithelial Cell Size <= 4.0) // AND (10.0 <= Bare Nuclei <= 10.0) // AND (4.0 <= Bland Chromatin <= 5.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.007155635062611807,1.0,0.02040816326530612
26,(1.0 <= Clump Thickness <= 2.0) // AND (1.0 <= Uniformity of Cell Size <= 1.0) // AND (1.0 <= Uniformity of Cell Shape <= 1.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (1.0 <= Single Epithelial Cell Size <= 2.0) // AND (3.5446559297218156 <= Bare Nuclei <= 5.0) // AND (1.0 <= Bland Chromatin <= 2.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.012522361359570662,1.0,0.01928374655647383
85,(5.0 <= Clump Thickness <= 6.0) // AND (1.0 <= Uniformity of Cell Size <= 3.0) // AND (3.0 <= Uniformity of Cell Shape <= 6.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (1.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 2.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.012522361359570662,1.0,0.01928374655647383
177,(4.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 4.0) // AND (1.0 <= Uniformity of Cell Shape <= 4.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 3.5446559297218156) // AND (2.0 <= Bland Chromatin <= 2.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.012522361359570662,1.0,0.01928374655647383
197,(4.0 <= Clump Thickness <= 6.0) // AND (1.0 <= Uniformity of Cell Size <= 2.0) // AND (3.0 <= Uniformity of Cell Shape <= 3.0) // AND (1.0 <= Marginal Adhesion <= 3.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (1.0 <= Bland Chromatin <= 2.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.012522361359570662,1.0,0.01928374655647383
34,(1.0 <= Clump Thickness <= 3.0) // AND (1.0 <= Uniformity of Cell Size <= 1.0) // AND (1.0 <= Uniformity of Cell Shape <= 1.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (1.0 <= Single Epithelial Cell Size <= 2.0) // AND (3.5446559297218156 <= Bare Nuclei <= 5.0) // AND (1.0 <= Bland Chromatin <= 1.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.01073345259391771,1.0,0.01652892561983471
72,(4.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 2.0) // AND (1.0 <= Uniformity of Cell Shape <= 2.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (1.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (2.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.01073345259391771,1.0,0.01652892561983471
107,(1.0 <= Clump Thickness <= 3.0) // AND (1.0 <= Uniformity of Cell Size <= 1.0) // AND (1.0 <= Uniformity of Cell Shape <= 1.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (4.0 <= Bare Nuclei <= 5.0) // AND (1.0 <= Bland Chromatin <= 1.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.01073345259391771,1.0,0.01652892561983471
204,(3.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 2.0) // AND (2.0 <= Uniformity of Cell Shape <= 2.0) // AND (2.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 4.0) // AND (1.0 <= Bland Chromatin <= 4.0) // AND (1.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.01073345259391771,1.0,0.01652892561983471
232,(3.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 2.0) // AND (2.0 <= Uniformity of Cell Shape <= 2.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (1.0 <= Bare Nuclei <= 2.0) // AND (2.0 <= Bland Chromatin <= 4.0) // AND (1.0 <= Normal Nucleoli <= 2.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 0),0.01073345259391771,1.0,0.01652892561983471
239,(4.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (2.0 <= Uniformity of Cell Shape <= 4.0) // AND (1.0 <= Marginal Adhesion <= 2.0) // AND (2.0 <= Single Epithelial Cell Size <= 4.0) // AND (1.0 <= Bare Nuclei <= 1.0) // AND (2.0 <= Bland Chromatin <= 3.0) // AND (1.0 <= Normal Nucleoli <= 1.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 0),0.01073345259391771,1.0,0.01652892561983471
108,(5.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (3.0 <= Uniformity of Cell Shape <= 3.0) // AND (3.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (3.0 <= Bare Nuclei <= 7.0) // AND (3.0 <= Bland Chromatin <= 4.0) // AND (4.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.005366726296958855,1.0,0.015306122448979591
110,(5.0 <= Clump Thickness <= 5.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (3.0 <= Uniformity of Cell Shape <= 3.0) // AND (3.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 2.0) // AND (3.0 <= Bare Nuclei <= 7.0) // AND (3.0 <= Bland Chromatin <= 4.0) // AND (4.0 <= Normal Nucleoli <= 6.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.005366726296958855,1.0,0.015306122448979591
161,(7.0 <= Clump Thickness <= 8.0) // AND (2.0 <= Uniformity of Cell Size <= 4.0) // AND (3.0 <= Uniformity of Cell Shape <= 5.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 6.0) // AND (3.0 <= Bare Nuclei <= 4.0) // AND (3.0 <= Bland Chromatin <= 7.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.005366726296958855,1.0,0.015306122448979591
229,(5.0 <= Clump Thickness <= 7.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (2.0 <= Uniformity of Cell Shape <= 4.0) // AND (1.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (4.0 <= Bare Nuclei <= 4.0) // AND (3.0 <= Bland Chromatin <= 4.0) // AND (1.0 <= Normal Nucleoli <= 4.0) // AND (1.0 <= Mitoses <= 1.0) // THEN (Class = 1),0.005366726296958855,1.0,0.015306122448979591
242,(6.0 <= Clump Thickness <= 10.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (2.0 <= Uniformity of Cell Shape <= 4.0) // AND (1.0 <= Marginal Adhesion <= 1.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (4.0 <= Bare Nuclei <= 6.0) // AND (1.0 <= Bland Chromatin <= 4.0) // AND (1.0 <= Normal Nucleoli <= 3.0) // AND (1.0 <= Mitoses <= 2.0) // THEN (Class = 1),0.005366726296958855,1.0,0.015306122448979591
246,(5.0 <= Clump Thickness <= 7.0) // AND (2.0 <= Uniformity of Cell Size <= 3.0) // AND (3.0 <= Uniformity of Cell Shape <= 4.0) // AND (1.0 <= Marginal Adhesion <= 4.0) // AND (2.0 <= Single Epithelial Cell Size <= 3.0) // AND (3.0 <= Bare Nuclei <= 4.0) // AND (3.0 <= Bland Chromatin <= 3.0) // AND (2.0 <= Normal Nucleoli <= 4.0) // AND (1.0 <= Mitoses <= 7.0) // THEN (Class = 1),0.005366726296958855,1.0,0.015306122448979591
